district_number,mean_LOCGVT,mean_STGVT,mean_TOTINCM,mean_TOTEXPCO,mean_TOTOPEXP,mean_BKVOL,mean_EBOOK,mean_AUDIO_PH,mean_VIDEO_PH,mean_VISITS,mean_ELMATCIR,mean_TOTCIR,mean_TOTPRO,mean_KIDPRO,mean_YAPRO,mean_TOTATTEN,mean_KIDATTEN,mean_YAATTEN,mean_MASTER,mean_LIBRARIA,mean_TOTSTAFF,mean_HRS_OPEN,total_below_pov,under18_below_pov,ACT_Score_15,RLA_Score_15
237,30.69465917442391,9.993160897921356,57.48328972485385,8.20935014886635,54.368778525511516,31.04543696248747,504.31578137759266,0.18050628902839258,1.161433733157223,7.176643957311224,0.10149655205630628,9.867442718991187,0.03289423411136442,0.01794309323314503,0.008137960755921289,0.9784919426153624,0.601106715170087,0.138553824698845,0,0.7775,0.8125,1188.5,15.4,22.7,21.3,52
223,39.49062932102879,7.7194250850633095,49.584475431734006,9.601773443182768,36.20951895687818,14.56480350363934,186.161792171252,0.1470447046779783,0.33884058376854614,5.9096558721578365,0.6649341820113337,8.810732260833387,0.06319389070206177,0.05507769705220155,0.007614940517028139,1.0348476829374946,0.89319186742105,0.13313451225829936,0,0.62,0.77,1352,15.5,21.8,23.7,47
275,46.9449871104642,1.0613282505889436,54.320021672541486,5.754067291560716,51.27045724239927,8.223397064927017,24.922244752117567,0.4076648165360176,0.24954082855455986,10.809805692439893,0.24884023405760247,11.148707685203046,0.09077733253833248,0.05818522058350724,0.012907511004331585,1.4417645803740011,1.0063971263057596,0.1375307624408864,0.5,1.69,5.109999999999999,2897,9.3,9.3,18.4,54.5
106,44.737941504531605,14.050617066670778,62.05334244896045,8.532716429414322,51.13301487171026,22.012089209883925,1069.5673756208898,0.44218667885206164,1.1474586126761794,11.080306428529205,0.2617135214188851,10.464586067311979,0.038301312888578715,0.021581280720591574,1.1462631820265933e-4,0.27818044211494775,0.23655203058473956,3.4387895460797794e-4,0,0.7333333333333334,0.7883333333333333,1191.6666666666667,17.9,42,22.5,34.5
105,33.571417575354744,2.5903133597150982,44.317650347217075,5.687902135824504,38.54485130496307,7.898727325563396,49.70788624348728,0.26957663291732054,0.4767670202585478,8.965490547202235,0.3790598045865868,9.430490012237478,0.08550160955353951,0.04182032801134436,0.007423904974016332,1.0479476591590262,0.6318790786167615,0.08840633506557782,0.3333333333333333,1.2366666666666668,3.0766666666666667,2756,9.3,15.6,21.6,47
108,41.349762582577355,7.652618889670016,50.7831972414788,7.4687807652398845,32.84947609171023,14.250233887213572,189.05495566106418,0.16149748905476596,0.6164217883575174,4.550603057380896,0.5317051888605488,6.853876206247195,0.06029374883079519,0.05344787825197362,0.005711205387771104,0.8171069306401468,0.7051746289421152,0.09985088419372454,0,0.465,0.7275,1326,10.7,17.4,23.1,42
107,34.041333525022814,28.023567500182857,73.21643687871332,10.081685392115643,64.8573670032904,26.904500929923678,661.1247000223273,0.18025014628666694,1.869374282000898,9.961002513841414,0.06939629954508625,9.67644452378687,0.2143338988325721,0.11748516812786747,0.02176050980526461,1.9846890426172483,0.6688019880074909,0.18531384253136124,0,0.43222222222222223,0.4533333333333333,902.2222222222222,17,28.7,22.1,42
110,24.857942747083975,16.220729805213274,50.41195832205893,6.419303036877881,42.5903861793294,20.13382432669991,343.8252648913221,0.32706307112578403,1.1186388639447395,10.096388907851363,0.36765171001885805,15.4848027666516,0.2494036197095281,0.21013461892815696,0.004148309123186883,1.7107546695902427,1.5983993739670366,0.03184133266182067,0,1.268,1.3739999999999999,1774.4,14,23.7,20.1,47
111,44.948682162622006,8.57806341055514,56.97292463406682,6.713766799450846,54.02400858084993,9.238766774348893,96.50846776197449,0.14050116355391004,0.7745295705984625,6.04951982003092,0.1928819724758547,8.298021962696101,0.03739568783071451,0.021382492113606037,0.008275788815936387,0.523549402971886,0.33503541404360426,0.10057908241449143,1,3,7.136666666666667,4056,10.9,11.1,20.1,32
212,27.888560600913905,16.123561438926252,51.34703201838861,6.039186780563423,45.64722944883884,19.83660751954505,440.571076028092,0.38290796369940394,0.6172786182791666,7.686895223206247,0.4028382928808673,8.459103968184467,0.1361443010677678,0.11125604429058734,0.013373254266434391,1.5688579321270668,1.4287257723515978,0.07184556168346408,0,1.33,1.38,1279,12.9,20.7,19,47
359,18.070372235946678,3.8165534015416505,25.146930759419412,2.9519308275168354,23.481486499815958,15.876467569001486,145.14543205087494,0.11391896794237096,0.27162675915427203,3.770173269452029,0.23360653229959472,3.897001220962572,0.0246049537492889,0.007196829958186388,6.447453255963894e-4,0.42462519635878504,0.24732023181977794,0.00967117988394584,0,0.32666666666666666,0.48666666666666664,902.6666666666666,13.9,21.5,18.7,47
220,42.14377089035181,7.817369032533358,60.953133466030366,7.310083470947317,51.2645653021061,16.261350945748973,150.64838003727186,0.2465946326752922,0.7360597599740117,7.427077708650959,0.10735739234093869,9.357142147131984,0.041898935061256214,0.03583848418536597,0.0010629931340739413,0.5551194760184142,0.4365167518522044,0.013242583116604619,0,1.395,1.4449999999999998,1573,14,15.3,21.5,37
