LIBID,ZIP,POPU_LSA,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,TOTEXPCO,TOTOPEXP,BKVOL,EBOOK,AUDIO_PH,VIDEO_PH,HRS_OPEN,VISITS,ELMATCIR,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,YEAR
KS0144,67501,41310,7,7,38,1865640,143319,249,75000,2084208,342330,2054391,228946,95151,10856,6075,3640,253221,47878,773,693,10,21175,17842,291,2017
KS0319,67202,389902,29,30,107,8573982,365678,12800,328484,9280944,943816,8855459,535908,104235,51546,66291,20362,936462,153291,2119,1500,101,69380,50832,3327,2017
KS0272,66772,103,0,0.33,0.38,5365,9577,68,5618,20628,1556,16145,4663,92665,205,1169,640,3358,276,77,45,7,1405,631,96,2017
KS0134,66746,131,0,0.3,0.3,1545,7979,0,800,10324,850,10749,3166,92665,78,214,624,1156,144,31,19,9,116,51,25,2017
KS0090,67047,150,0,0.2,0.2,1698,6433,0,1636,9767,518,8341,2737,92665,11,405,400,703,29,29,18,8,195,131,13,2017
KS0261,66767,263,0,0.38,0.38,6152,6155,54,2323,14684,622,16691,9585,92665,0,1844,780,3950,0,9,7,2,88,83,5,2017
KS0306,66780,218,0,0.3,0.3,5949,66,0,0,6015,412,7312,2698,92665,0,1185,624,920,0,2,2,0,29,29,0,2017
KS0223,67354,382,0,0.75,0.75,5500,1316,0,0,6816,2714,7906,4243,92665,9,638,962,5370,0,35,31,2,296,288,4,2017
KS0122,66853,247,0,0.5,0.5,11193,7474,0,1747,20414,728,15173,6929,92665,0,778,1040,2285,2,62,46,15,559,526,27,2017
KS0119,67346,192,0,0.3,0.3,3270,6093,137,125,9625,836,10072,4324,92665,131,251,624,1189,138,59,13,6,150,44,6,2017
KS0027,66716,312,0,0.45,0.45,12977,8740,0,2176,23893,1970,16403,6085,92665,39,595,936,1951,16,82,60,9,276,223,22,2017
KS0296,66777,265,0,0.45,0.45,10850,6659,0,2000,19509,650,13873,5356,92665,78,1247,936,4000,10,155,102,51,520,426,60,2017
KS0056,66015,404,0,0.23,0.23,5031,5288,0,150,10469,1658,8085,5312,92665,36,752,1542,1404,117,16,16,0,171,171,0,2017
KS0077,67342,414,0,0.44,0.57,20876,7746,0,400,29022,2167,18221,4962,92665,246,229,1170,2209,38,49,43,6,154,133,21,2017
KS0209,66753,683,0,0.55,0.55,31050,7082,0,7030,45162,5589,46912,8772,92665,44,862,1144,4736,1,28,18,9,129,91,1,2017
KS0004,66710,374,0,0.48,0.48,7230,7344,0,1200,15774,834,12903,2672,92665,0,404,1008,1316,196,14,14,0,128,128,0,2017
KS0217,67353,325,0,0.33,0.33,0,100,0,2000,2100,2800,10406,16690,114285,324,821,676,4025,603,40,22,5,586,222,30,2017
KS0101,66776,465,0,0.5,0.5,13152,10449,245,1585,25431,4441,26152,5751,92665,140,784,1196,5056,165,17,9,0,421,128,0,2017
KS0220,66755,517,0,0.5,0.53,10930,6404,148,3065,20547,1347,15006,4788,92665,140,754,844,2768,213,82,55,5,274,242,10,2017
KS0184,66010,485,0,0.75,0.75,34883,4322,0,1380,40585,4800,40585,5907,92665,0,2090,1560,5148,51,8,8,0,28,28,0,2017
KS0206,66056,1258,0,2.89,2.89,180672,4627,84,3024,188407,10200,204149,16254,92665,381,1272,2158,12786,73,184,45,5,1315,294,12,2017
KS0041,67024,527,0,0.63,0.63,17145,7629,193,5374,30341,4282,26422,3716,92665,34,1111,1326,2565,73,55,49,2,479,468,5,2017
KS0142,67349,607,0,0.85,1.04,26640,9234,209,612,36695,5154,39861,7901,92665,23,545,1014,4614,5,52,35,9,529,430,68,2017
KS0311,66781,636,0,0.75,0.75,19320,7831,0,8475,35626,1060,32476,6227,92665,55,1161,1264,6541,329,80,42,19,536,390,110,2017
KS0199,66860,641,0,0.69,0.69,31685,8149,0,1911,41745,3682,43688,9787,92665,108,447,1170,2964,390,68,29,1,595,277,9,2017
KS0116,66771,888,0,0.8,1,46777,8168,0,0,54945,1532,49050,7344,92665,125,575,2080,6612,0,25,13,6,247,199,15,2017
KS0003,67330,1043,0,0.6,0.6,38275,6401,0,1065,45741,3968,27452,11682,92665,554,979,1248,1400,69,19,19,0,159,159,0,2017
KS0189,66075,1800,0,0.93,2.84,158418,7764,173,6082,172437,9922,142292,7483,92665,319,1810,2106,13583,136,55,29,13,484,394,33,2017
KS0275,67361,1034,0.75,0.75,1.3,35000,6314,232,4858,46404,4100,37690,17110,92665,223,1052,1664,4548,18,20,20,0,90,90,0,2017
KS0086,66733,1091,0,1,1.55,59124,1133,0,14474,74731,6582,73605,12036,92665,281,348,2236,9418,472,107,73,0,654,525,0,2017
KS0183,66040,1691,0,2.73,2.86,371963,2659,260,2351,377233,37817,369112,34658,92665,807,2605,2352,34115,3100,339,270,23,6241,3225,663,2017
KS0047,67336,1061,0,0.5,0.5,10282,7594,0,384,18260,2430,16714,14013,92665,0,250,1040,12864,0,32,19,12,144,88,48,2017
KS0179,66087,7113,1,6.75,9.87,424584,2683,292,15766,443325,45262,434426,22666,92891,1620,5586,7488,30656,638,246,180,5,3110,2424,34,2017
KS0321,66783,1351,0,1,2.05,59370,11958,0,0,71328,6295,68218,13117,92665,127,1271,2288,11786,0,67,35,10,848,615,15,2017
KS0242,67356,1744,0,0.8,1.13,30808,9205,0,28996,69009,5721,61423,11507,92665,250,1388,1430,8250,187,18,14,2,196,170,14,2017
KS0143,66748,1847,0,1.88,1.98,81399,10049,0,2774,94222,10288,94222,20609,92665,491,1785,2340,15703,245,35,21,2,735,646,28,2017
KS0038,67333,2042,0,1.44,1.88,61375,9892,122,1600,72989,10300,78467,11307,92665,267,1585,1872,19344,157,78,32,10,1183,745,109,2017
KS0046,67335,2190,0,1,1.75,62754,10986,0,1331,75071,2398,72363,10251,92665,68,1100,2210,26197,624,190,49,23,3241,1050,207,2017
KS0100,66736,2291,0,1,3.78,94298,12231,0,50000,156529,14304,168876,26854,114285,211,1491,2912,20280,1316,40,25,0,884,686,0,2017
KS0106,66743,2748,0,4.63,5.01,250000,12184,0,12852,275036,15214,261475,38413,92665,2936,5359,2496,45222,333,274,176,70,3516,2593,555,2017
KS0103,66032,3264,0,3.65,3.85,163952,14642,220,7675,186489,20645,147393,30708,114285,785,1408,2652,30264,1719,111,74,5,3426,2648,181,2017
KS0088,67045,2410,1,1,2.5,75000,15830,242,16876,107948,14656,150829,21913,92665,348,1817,1950,18323,275,66,46,9,1110,908,100,2017
KS0303,66757,2319,0,3.04,3.24,83750,11832,0,31252,126834,10158,119574,18430,92665,774,1616,2392,62400,277,336,153,59,2944,1921,407,2017
KS0057,66725,3104,0,1,2.33,110915,12859,272,20500,144546,13565,148518,19110,92665,892,873,2600,9250,534,46,22,0,531,435,0,2017
KS0102,66739,2886,0,1.2,1.55,62238,8642,0,0,70880,13539,69653,28243,92665,891,32,2538,6784,25,40,28,10,958,659,80,2017
KS0157,66713,3963,0.88,1.75,2.7,135322,13903,20189,9794,179208,2376,126232,18987,92665,299,515,1872,7898,252,94,54,12,1556,639,52,2017
KS0149,66749,5454,0.33,2.33,5.69,217730,15934,156,81930,315750,24884,312116,32464,92665,2213,2244,2934,62192,1567,177,70,26,2297,874,189,2017
KS0095,66701,7773,1,2,5.1,251422,18690,0,5765,275877,33436,245902,23282,114285,642,527,2600,25500,2468,250,173,41,4054,3131,269,2017
KS0053,66839,8433,1,18.75,21.08,1227941,2528,803,37335,1268607,88809,1150322,89837,115718,5385,17200,15262,164608,6145,3295,1779,553,39563,27395,3480,2017
KS0043,66720,9139,1,1,6.5,485544,25475,211,20992,532222,48957,501383,65772,92665,3750,6420,3224,75342,5468,235,191,22,4946,4142,49,2017
KS0146,67301,12595,3,3,11.05,589762,4189,70,50647,644668,69054,651112,41513,114285,1022,5102,2056,71987,2557,798,524,114,20496,14844,1186,2017
KS0249,67357,9906,0,1,6.78,430203,23716,252,17846,472017,35183,368998,64290,92665,3886,6015,2840,54189,1526,378,210,83,6094,3502,369,2017
KS0054,67337,9539,1,4,8.38,407578,25165,0,28449,461192,54188,435678,53333,92665,1296,3521,3120,77277,1155,418,124,74,5750,3288,334,2017
KS0254,66762,20366,2,8,17.5,831793,41779,0,96555,970127,66432,893687,58776,93544,3569,4497,3328,116643,5902,631,300,123,27784,20731,2854,2017
KS0028,67521,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2017
KS0125,67849,202,0,0.3,0.3,9957,4562,0,4810,19329,2042,18429,4593,92665,112,373,654,1300,1,100,58,24,960,740,85,2017
KS0300,67584,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2017
KS0061,67837,300,0,0.5,0.5,16902,92,0,0,16994,1109,17092,5561,92665,0,473,1040,2726,154,13,12,1,87,82,5,2017
KS0169,67859,2174,0,0.75,1,45490,1106,0,4892,51488,2481,49402,7422,92665,41,319,1456,2467,269,21,15,0,710,475,0,2017
KS0267,67572,274,0,0.68,0.71,13093,5984,0,110,19187,2079,21423,8952,92665,165,1200,1302,2609,259,2,2,0,25,25,0,2017
KS0096,67844,544,0,0.68,0.8,22783,6658,130,4557,34128,3757,32203,7876,92665,228,870,1377,6021,445,126,65,40,858,384,341,2017
KS0284,67876,1123,0,1.52,1.52,69889,10946,0,4912,85747,5660,71098,24680,92665,116,2269,1560,7424,464,61,53,4,788,693,14,2017
KS0213,67552,534,0,0.45,0.45,17700,6463,0,173,24336,4773,23011,19037,92665,280,1423,936,1141,81,9,9,0,103,103,0,2017
KS0216,67865,698,0,0.98,0.98,20283,6220,0,1162,27665,5109,29975,10822,92665,158,404,1352,1500,2,46,46,0,541,541,0,2017
KS0029,67834,780,0,1.85,3,95764,12939,246,0,108949,8678,88035,20188,92665,628,1879,2080,22764,246,152,151,1,1430,1358,72,2017
KS0263,67127,664,0,0.75,0.95,37152,1674,0,0,38826,2792,42793,9310,92665,131,136,1560,800,51,14,9,4,68,57,10,2017
KS0154,67854,842,0,1,1,48145,7007,221,0,55373,763,58595,17354,92665,119,448,1560,16479,41,9,5,2,311,284,9,2017
KS0009,67831,807,0,1.28,1.28,17899,10563,121,66447,95030,5606,67268,17382,92665,293,859,1612,8486,309,35,32,2,665,615,22,2017
KS0218,67867,1538,0,0.88,1.36,56672,2871,173,3074,62790,6170,57261,14650,92665,349,1226,1152,9500,255,149,131,0,4466,4106,0,2017
KS0255,67869,1468,0,1.8,2.09,113303,11798,261,637,125999,18510,129377,21394,92665,261,896,1820,10877,230,50,35,7,2115,1220,455,2017
KS0074,67870,1595,0,1.13,1.23,110000,1609,0,3970,115579,13682,107406,17868,92665,458,885,1924,23287,30,128,98,5,1775,1470,38,2017
KS0048,67835,2222,0,2.8,4.8,173667,682,149,14470,188968,23613,199858,32321,114316,1527,1803,3224,52000,2280,226,200,11,10645,10050,95,2017
KS0123,67878,2536,1,3,3.4,232267,2639,225,5635,240766,12265,217296,20112,92665,953,1100,2184,29000,1329,469,340,100,7244,5392,1503,2017
KS0055,67029,1198,0.98,1.23,1.23,91443,783,74,0,92300,4131,74483,12747,92665,10,40,2548,2993,442,5,5,0,72,72,0,2017
KS0212,67864,1586,0,2.68,2.68,102335,13615,216,19447,135613,13257,120593,24439,92665,600,2203,2216,18464,60,94,61,21,1159,772,159,2017
KS0128,67877,1967,0,1,2.3,167952,601,0,12621,181174,12696,169152,23496,92665,540,399,2080,14962,182,104,79,21,1532,1299,119,2017
KS0118,67879,1296,0,0.9,2.15,99500,1345,55,0,100900,12088,105686,13455,92665,1244,802,1872,6772,372,112,73,23,2008,1362,326,2017
KS0165,67547,1407,0,2.08,2.08,99093,14408,171,10009,123681,10250,104167,26702,92665,1006,2060,2288,15107,425,194,133,34,2958,2125,291,2017
KS0227,67560,1386,0,2,2.05,145046,13567,201,3402,162216,19206,139855,19980,92667,813,1312,1898,9082,258,54,51,0,514,395,0,2017
KS0286,67855,2062,0,2.9,2.9,301452,2440,123,5728,309743,18819,231682,30757,92671,1537,3742,2678,8248,606,112,109,0,3854,3610,0,2017
KS0170,67839,1636,0,1.83,2.53,76650,704,96,8831,86281,5396,71182,20223,92665,633,2124,2392,22817,645,131,100,8,2450,2270,42,2017
KS0317,67861,2112,0,1.25,1.25,63430,5650,0,0,69080,8600,66930,19816,92665,312,312,2250,7664,102,36,16,10,150,120,10,2017
KS0222,67950,2848,0,4.75,5.13,194480,1407,515,0,196402,14348,195670,43716,92665,1116,2546,3491,61046,631,49,29,15,662,507,120,2017
KS0162,67860,3917,1.08,4.13,4.58,407701,1423,0,2305,411429,29341,340539,35069,114338,2938,6037,2444,34894,1473,85,35,20,1561,1086,112,2017
KS0288,67951,5584,2,4,5,318907,2380,260,24403,345950,30657,344990,36538,92665,3546,4845,2650,211867,5433,134,112,0,6131,4290,0,2017
KS0274,67871,5032,0,2.38,3.91,212000,3025,0,14887,229912,34095,233977,43855,92685,3908,0,2700,32360,1116,190,140,29,3219,2891,164,2017
KS0115,67880,7646,0,6,6.5,491868,2676,0,16809,511353,38305,443891,61086,92665,4182,4182,2268,75356,377,288,240,30,5618,4998,334,2017
KS0178,67901,20350,2,8,11.75,585572,29006,185,62835,677598,63741,661636,53614,92665,2211,3364,3068,110791,2216,300,219,14,3602,2251,251,2017
KS0070,67801,27453,4,5,22,1385066,38817,116,28831,1452830,135385,1343701,97230,114368,5321,10592,3088,138898,8665,262,189,20,11751,9464,379,2017
KS0092,67846,36722,1,3.63,12.93,903850,12093,252,47255,963450,96764,932935,95540,318995,5205,14535,3380,131532,1682,435,233,126,38657,20139,9567,2017
KS0301,66544,108,0,0,0,2412,1860,0,0,4272,637,3228,5313,92665,99,836,624,1842,0,22,18,4,893,876,17,2017
KS0022,66408,380,0,0.5,0.58,24223,11646,127,1295,37291,4798,29631,9446,92665,511,1108,1040,1676,69,4,4,0,120,120,0,2017
KS0276,67757,216,0,0,0,3607,3065,260,10299,17231,1661,3438,2616,114424,42,100,312,697,309,31,15,4,259,137,6,2017
KS0323,66712,1444,0,0.85,1,33000,8299,222,22360,63881,6109,40936,8679,92665,112,1477,1518,21468,334,15,11,4,177,171,6,2017
KS0325,67842,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2017
KS0326,67050,894,0,0.45,0.45,31700,255,0,100,32055,8184,28074,5968,92665,67,107,936,3897,311,32,28,4,287,223,64,2017
KS0333,67133,4015,0,1,1.78,128840,9955,0,0,138795,6952,126292,9906,92665,149,838,2288,5015,1204,103,66,13,4236,3141,235,2017
KS0334,66095,384,0,0.7,1.05,32196,11647,197,5612,49652,4457,38191,13557,92709,62,1708,1304,3900,160,192,120,60,1252,924,256,2017
KS0342,66531,972,0,0.48,0.48,25980,5424,144,1686,33234,4894,21925,3478,92665,115,333,1268,3939,133,81,48,19,978,596,64,2017
KS8010,66406,193,0,0,0,0,1309,0,350,1659,1310,1310,9079,92665,0,61,640,260,0,0,0,0,0,0,0,2017
KS8011,66076,799,0,0.83,1.33,32203,15744,0,6190,54137,4821,51644,4892,92665,0,1212,1716,9788,122,216,210,6,5115,5100,15,2017
KS8001,66940,644,0,0,0.6,34104,4986,0,0,39090,719,15641,5292,114285,184,978,1248,416,41,23,21,0,112,37,0,2017
KS8002,66436,3285,0,2.75,2.95,119700,20873,228,17899,158700,18642,157000,28543,92665,952,2049,2615,28828,462,116,87,15,2141,1747,197,2017
KS8003,67649,196,0,0.25,0.25,6638,4459,0,1585,12682,3657,11240,2643,114285,0,525,520,1048,37,8,6,0,192,106,0,2017
KS8004,67219,7632,0,1.25,4.05,232645,26311,0,6450,265406,21510,232194,26364,114285,435,2252,2652,36243,3336,32,16,8,979,913,43,2017
KS8005,67138,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2017
KS8006,67001,1803,0,0.63,0.76,33132,6259,0,5618,45009,6339,42070,18451,92665,60,747,752,2136,487,74,50,14,1382,969,166,2017
KS8007,66054,847,0,0.88,0.88,23585,16180,96,0,39861,3832,29074,3451,92665,49,607,1820,4015,447,116,100,16,960,800,160,2017
KS8008,66043,11849,1,2,3.7,313581,3548,218,9759,327106,29050,275461,17401,92665,625,3208,2444,38774,1068,246,212,4,3491,2948,19,2017
KS8009,67352,306,0,0.3,0.3,16425,894,253,580,18152,575,17788,3259,92665,73,335,624,1199,48,2,1,1,70,35,35,2017
KS0345,66039,383,0,0.43,0.43,10142,7447,78,386,18053,839,12575,2114,92665,6,139,780,1043,133,86,58,22,209,95,67,2017
KS0265,66963,62,0,0.25,0.25,5411,5604,0,0,11015,2438,10349,4000,151751,6,50,480,826,1,27,27,0,77,77,0,2019
KS0291,67664,123,0,0.23,0.23,5402,6535,110,689,12736,809,8883,4491,151751,150,50,572,1338,1204,20,13,6,70,54,8,2019
KS0094,66942,84,0,0.25,0.25,4455,4992,0,0,9447,650,7990,5138,151751,0,155,520,1678,196,95,37,0,670,109,0,2019
KS0194,67647,123,0,0.33,0.41,1335,6535,0,2100,9970,1495,9198,2624,151751,52,188,802,1697,203,69,41,8,332,262,10,2019
KS0264,66964,108,0,0.25,0.25,7039,6231,244,1786,15300,1575,11732,3535,151751,102,529,520,658,15,39,34,0,155,88,0,2019
KS0104,67638,105,0,0,0,1501,30,0,0,1531,440,1833,7020,108101,9,0,312,247,0,0,0,0,0,0,0,2019
KS0208,67556,249,0,0.44,0.44,22466,6171,0,2846,31483,2192,15918,10821,151751,85,200,884,4500,121,38,13,0,54,29,0,2019
KS0168,67644,158,0,0.68,0.98,3466,4845,0,500,8811,1351,5870,6287,151751,58,410,1404,1300,742,21,21,0,172,172,0,2019
KS0023,67520,237,0.38,0.38,0.38,5150,6568,375,3136,15229,973,16469,4145,151751,57,496,780,1428,213,27,15,1,111,46,11,2019
KS0035,66936,330,0,0.53,0.53,17690,6594,0,0,24284,1552,23330,9168,151751,251,762,1092,2254,323,48,19,5,470,237,78,2019
KS0247,67657,274,0,0.38,0.38,6024,7126,0,419,13569,187,15508,2499,151751,192,163,780,966,883,40,24,1,176,88,1,2019
KS0292,67481,272,0,0.38,0.38,9067,6578,0,1050,16695,1912,15077,7206,151751,45,1254,728,5498,461,78,67,6,1339,1210,50,2019
KS0089,67621,248,0,0.35,0.35,3865,6572,0,600,11037,1723,9928,1311,151997,113,582,728,2200,529,3,3,0,75,75,0,2019
KS0174,66952,199,0,0.5,0.5,7711,6124,0,3930,17765,885,18972,5294,151751,42,397,1040,2204,0,28,20,4,612,352,130,2019
KS0064,66939,267,0,0.25,0.25,4933,6086,0,0,11019,2647,10494,5731,151751,0,212,526,2093,524,92,52,0,797,440,0,2019
KS0151,66948,260,0,0.3,0.45,4938,8051,0,4203,17192,2897,19421,5099,151751,21,469,624,1244,306,131,64,38,455,310,38,2019
KS0120,67448,391,0,0.38,0.38,7947,5712,0,481,14140,555,12951,4295,151751,74,470,788,2100,110,60,48,0,1059,975,0,2019
KS0243,67565,265,0,0.45,0.45,8640,6166,0,838,15644,879,16074,5553,151751,129,1079,832,2488,875,122,74,24,797,487,203,2019
KS0273,66966,345,0.26,0.79,0.82,23586,7299,0,725,31610,1760,20025,12316,151751,353,753,1096,5238,355,130,91,20,3853,2094,869,2019
KS0195,67648,391,0,0.43,0.48,9622,7312,0,6263,23197,1553,24265,5799,151751,150,736,988,3718,443,136,67,18,707,487,27,2019
KS0108,67446,433,0,0.3,0.33,14164,5967,0,59700,79831,1249,72775,5223,151751,34,595,676,520,373,44,39,3,301,244,11,2019
KS0155,66949,398,0,0.28,0.49,14041,7315,0,526,21882,1453,19695,9779,151751,46,562,1040,2984,260,27,16,0,226,116,0,2019
KS0067,67436,336,0,0.4,0.45,16691,7097,0,721,24509,2141,18870,7515,151756,69,900,936,1040,38,21,17,4,75,71,4,2019
KS0163,66951,439,0,1,1.23,6900,8284,0,7424,22608,3645,19290,15325,152007,194,443,2222,6886,410,191,191,0,2221,2221,0,2019
KS0107,67445,453,0,0.45,0.45,12536,6938,0,50,19524,1060,12894,4982,151751,214,484,936,1780,190,40,20,10,336,192,22,2019
KS0136,67430,447,0,0.48,0.48,12739,7044,0,1745,21528,3835,17705,7323,151751,159,220,988,3900,48,71,59,0,506,386,0,2019
KS0160,67454,461,0,0.4,0.4,12050,7275,0,0,19325,3542,25886,4083,151751,1,496,663,1570,404,18,18,0,298,298,0,2019
KS0193,67646,542,0,0.4,0.43,11983,7468,0,806,20257,1837,20379,4482,151751,339,576,832,2660,805,53,28,6,725,555,12,2019
KS0266,66938,652,0,0.72,0.77,19980,7304,86,2716,30086,822,28099,8324,151751,86,1023,1144,6500,395,20,18,0,877,864,0,2019
KS0171,67490,736,0,0.5,0.5,23750,7383,0,633,31766,1921,24710,4030,151751,22,583,1040,2612,95,33,24,6,187,133,18,2019
KS0147,67525,718,0,0.53,0.62,30262,7575,156,4617,42610,1504,29439,9338,151751,12,594,988,4192,990,87,50,7,1026,848,9,2019
KS0201,66956,807,0,0.88,0.88,19825,10098,155,143,30221,2236,25235,11398,151751,142,930,1736,4196,1229,76,40,12,1366,374,101,2019
KS0073,67437,822,0,0.75,0.75,24855,9574,0,1377,35806,6756,27994,15087,151751,166,1360,1560,6816,1282,24,16,8,145,125,20,2019
KS0187,67455,1202,0,1.43,1.43,47322,10858,0,8401,66581,3877,65353,10333,151878,116,1529,1956,12520,3939,73,59,6,2361,1957,182,2019
KS0016,67548,1356,0,1.53,1.53,49272,10303,0,1012,60587,8645,61372,12694,151751,363,1028,1690,11760,1036,33,27,6,670,644,26,2019
KS0289,67669,1280,0,1.3,1.35,66159,10316,0,20500,96975,17636,101798,13909,151751,252,885,2288,18856,621,125,125,0,2479,2479,0,2019
KS0240,67473,1291,0,1.86,2.06,78941,10358,194,8879,98372,16642,101889,15657,151751,530,1128,2236,17393,2373,146,95,29,3390,2633,486,2019
KS0215,67467,1933,0,1.63,1.73,60605,9730,0,11282,81617,11695,75761,21378,151751,140,1901,2392,16908,1239,105,93,0,1610,1464,0,2019
KS0281,66967,1581,0,1.93,1.93,78404,9951,0,15066,103421,4950,78411,13588,151751,210,352,2132,8184,938,36,27,0,928,491,0,2019
KS0080,67637,2029,0,1,1.15,67782,8489,0,4197,80468,10751,77178,17198,151751,175,424,2080,5969,1080,16,16,0,80,80,0,2019
KS0256,67663,1837,0,1.88,2.41,135520,10753,0,8473,154746,13301,148797,15140,151751,224,681,2522,15477,3229,211,140,26,2834,2318,208,2019
KS0150,67439,2999,0,1,2.75,174125,12233,0,13045,199403,19282,167104,19816,151751,557,1369,2288,13998,1371,201,61,8,1624,965,24,2019
KS0079,67526,1969,1,3.28,3.28,16331,12491,281,7269,36372,9999,27871,22561,151751,1235,1627,2795,25030,1310,287,248,17,10189,6485,2261,2019
KS0021,66935,1887,0,3.2,3.5,161204,12687,0,38246,212137,17167,199166,18830,151751,1134,2823,2496,23709,2330,312,138,13,4590,3396,121,2019
KS0252,67661,2486,0,0.88,2.89,109634,12932,199,16888,139653,22052,134523,18419,151751,541,2713,2288,15716,1596,87,72,9,2677,2143,209,2019
KS0139,67544,2510,0.75,1.5,2.13,95625,12763,170,969,109527,20992,104268,19075,151948,841,862,1976,11354,1652,48,35,0,700,616,0,2019
KS0257,67420,3726,1,3.7,4.11,224583,13415,336,4490,242824,40676,195696,24472,151751,768,3782,2392,21205,1825,109,107,0,2009,1899,0,2019
KS0270,67665,4463,0,1,3.23,157483,14271,176,15815,187745,21672,179339,19033,151751,881,1027,2288,22248,1947,175,140,10,4201,3683,118,2019
KS0097,66901,4956,1.33,2.55,3.55,236883,25124,250,11896,274153,31365,262733,40977,151751,655,2923,3022,30029,3341,169,107,5,5162,4198,110,2019
KS0158,67550,6562,0,4.13,4.51,218442,1902,0,3898,224242,36313,224400,43513,151751,705,1359,2088,32688,4601,57,39,12,326,230,96,2019
KS0117,67530,15170,1.25,1.25,10.85,721531,30154,260,3902,755847,44338,688481,44359,151751,1497,4313,3004,112214,10559,499,283,106,20865,15424,2661,2019
KS0131,67601,20852,3,22.5,26.13,1728327,32794,0,0,1761121,222801,1615021,110167,153256,9132,15724,3380,173126,40541,1713,976,334,41220,29138,3003,2019
KS0271,67401,46716,7,7,38,2852905,50318,253,162000,3065476,283651,2795270,212160,492092,20119,27493,3692,270684,52490,2017,758,277,29181,18555,2205,2019
KS0034,66840,208,0,0.3,0.3,13542,4219,0,274,18035,2066,15439,7675,108101,143,1150,728,3754,1062,127,62,31,492,228,55,2019
KS0075,66849,255,0,0,0,2325,1457,0,467,4249,1517,2882,2493,108101,40,382,520,570,7,10,6,4,19,8,11,2019
KS0081,66873,284,0,0.25,0.25,7026,1717,0,343,9086,1300,8687,5658,108101,3,405,520,1163,545,76,38,19,226,79,27,2019
KS0177,66449,436,0,0.43,0.43,4956,3786,0,0,8742,1399,14714,3568,108101,11,284,884,1496,7,16,15,1,106,100,6,2019
KS0014,66403,401,0,0.3,0.33,14466,3710,0,420,18596,1250,15334,6244,108101,40,301,624,1645,261,12,12,0,76,76,0,2019
KS0110,67053,501,0,0.62,0.63,27242,5214,0,2033,34489,4904,28936,8665,108101,112,704,960,4989,358,67,53,3,1423,902,50,2019
KS0140,67451,334,0,0.4,0.4,15200,1988,0,1721,18909,1290,8208,2674,108101,0,252,820,320,49,28,27,0,287,267,0,2019
KS0315,66872,569,0,0,0,11580,5561,0,3859,21000,3423,15420,10220,108101,0,0,1380,4717,0,9,8,1,59,51,8,2019
KS0093,66851,438,0.36,0.36,0.72,15545,1108,0,4882,21535,1935,12295,3691,108101,40,687,754,1204,199,20,3,1,110,14,6,2019
KS0052,66937,515,0,0.5,0.5,18755,4469,0,1987,25211,3877,21782,3777,151751,0,140,1060,1723,952,42,42,0,455,455,0,2019
KS0310,66548,639,0,0.7,0.7,36291,4950,0,0,41241,6320,25536,8224,151751,150,1615,1250,3958,225,15,13,1,383,360,8,2019
KS0124,66945,651,0,0.55,0.55,24100,4808,0,0,28908,7473,21482,15648,151751,0,748,1040,6023,1475,15,14,0,141,118,0,2019
KS0305,67487,932,0,5.5,5.6,51996,4631,0,978,57605,3400,58178,9919,108101,30,150,1300,6287,33,31,20,5,759,548,56,2019
KS0084,67441,794,0,0.5,0.5,16304,5147,0,866,22317,2980,18724,15935,108101,0,443,1040,1964,8,10,10,1,255,255,8,2019
KS0282,67480,1015,0,0.68,0.71,33206,6342,249,1385,41182,3665,38919,14541,108101,0,505,1404,4197,127,58,58,0,844,844,0,2019
KS0098,66427,695,0,1.28,1.28,55900,4835,0,70,60805,7175,60438,15956,151751,590,780,1664,8245,333,162,162,0,2413,2413,0,2019
KS0181,66053,9107,2,3,9.3,816100,3974,0,10852,830926,56495,788139,17673,109176,1683,3667,3016,50150,13851,280,147,23,7174,4596,1045,2019
KS0033,66845,1066,0,0.4,0.4,13772,6701,0,621,21094,5115,22346,10691,108101,46,105,832,2613,0,42,39,0,1045,951,0,2019
KS0044,67431,1357,0,0.85,0.9,42732,7295,0,0,50027,9065,46139,12249,108101,82,793,1768,4831,139,56,18,5,445,244,18,2019
KS0024,66411,963,0,0.5,0.5,25410,7342,0,4579,37331,5663,33406,6918,108101,10,0,1040,7692,0,46,35,10,1211,991,170,2019
KS0309,66968,1062,0,0.88,1.51,57718,6996,0,8182,72896,8030,67421,18723,151751,129,103,1976,8260,2653,18,18,0,388,388,0,2019
KS0082,66854,929,0,1,1,27570,365,0,450,28385,4124,35625,1664,108101,65,725,1150,7600,1258,317,202,77,1435,1255,78,2019
